Date,Open,High,Low,Close,Volume
28,139.40,145.60,137.60,145.60,787700
25,140.00,142.40,138.40,138.40,797792
24,141.80,143.60,137.80,140.60,815179
23,147.60,148.60,146.00,146.00,408013
22,144.00,148.80,142.80,148.80,699700
21,148.40,149.17,144.40,146.20,443718
18,145.00,150.60,145.00,149.00,1018044
17,151.00,152.60,149.80,150.40,974722
16,157.00,157.00,151.60,151.60,274411
