Date,Open,High,Low,Close,Volume
28,5671.00,5821.00,5648.00,5791.00,3944909
25,5543.00,5683.00,5458.00,5667.00,3152392
24,5451.00,5586.31,5385.00,5467.00,4378442
23,5622.00,5740.00,5558.00,5568.00,5703210
22,5601.00,5774.00,5566.00,5691.00,2893757
21,5723.00,5768.00,5600.00,5694.00,2274028
18,5679.00,5706.00,5418.00,5657.00,2941731
17,5687.00,5708.00,5556.00,5588.00,4772789
16,5660.00,5724.50,5614.00,5708.00,3680125
