Date,Open,High,Low,Close,Volume
25,842.00,850.00,654.00,614.00,4245
24,948.00,948.00,612.00,992.00,6818
22,950.00,998.00,778.00,988.00,4239
21,1050.00,1052.00,946.00,954.00,2966
18,1054.00,1064.00,1032.00,1050.00,742
17,1086.00,1086.00,1052.00,1058.00,946
16,1090.00,1104.00,1070.00,1090.00,830
