Date,Open,High,Low,Close,Volume
25,123.75,152.89,115.11,130.50,396287150
24,187.54,187.54,89.59,112.50,829355880
22,198.72,219.90,182.03,211.00,946020570
21,249.15,258.32,184.30,208.00,1084508440
18,262.13,267.00,245.00,249.00,270594740
17,277.00,277.00,259.36,261.05,262088700
16,276.88,281.00,274.15,277.49,195822410
