Date,Open,High,Low,Close,Volume
25,9790.00,11439.00,9719.50,11124.00,282390
24,12711.50,12754.00,8600.00,8900.00,495258
22,12320.00,13150.00,11339.00,13006.50,505154
21,12846.00,13316.50,11700.00,12844.00,450150
18,13330.00,13388.00,12894.00,13200.00,288478
17,12950.00,13369.50,12680.00,13138.00,344387
16,12650.00,12913.00,12471.00,12850.50,181565
