Date,Open,High,Low,Close,Volume
28,341.60,352.40,340.10,350.75,8850697
25,335.00,351.50,330.15,348.80,16385276
24,325.50,339.45,318.05,320.50,15926498
23,330.15,345.45,328.95,344.20,16434369
22,331.00,338.35,323.25,324.35,19176808
21,356.00,357.80,344.40,346.50,7926195
18,363.50,367.00,357.65,359.65,3470414
17,370.90,370.90,362.40,365.60,4698952
16,374.60,376.10,366.50,367.85,6547019
