Date,Open,High,Low,Close,Volume
28,3090.00,3190.50,3015.00,3174.65,1678348
25,3105.00,3141.45,3083.05,3119.20,1239456
24,3130.00,3197.80,3051.50,3069.05,1823450
23,3236.90,3296.90,3230.00,3237.20,935896
22,3120.00,3236.80,3120.00,3227.15,1147209
21,3235.00,3278.45,3204.15,3251.65,547472
18,3236.15,3272.00,3230.05,3258.45,423801
17,3273.00,3294.95,3236.40,3265.85,636735
16,3280.00,3285.10,3223.00,3252.85,624320
