Date,Open,High,Low,Close,Volume
28,4155.00,4355.00,4062.10,4340.35,647569
25,4080.00,4210.00,4037.65,4190.75,425226
24,3993.85,4131.95,3947.85,4014.65,552288
23,4165.00,4217.70,4135.00,4193.45,360454
22,4001.00,4179.00,3990.00,4157.10,484781
21,4048.00,4170.00,3990.00,4096.60,480541
18,4098.00,4121.00,4056.05,4073.10,169496
17,4095.60,4152.00,4080.00,4115.40,357259
16,4139.90,4155.00,4035.00,4051.15,313236
