Date,Open,High,Low,Close,Volume
28,476.90,485.30,473.10,483.20,18069367
25,480.00,491.90,479.30,482.95,21792287
24,480.00,487.95,468.00,472.65,32356037
23,503.00,505.35,497.25,498.70,13899433
22,500.90,505.30,495.50,498.40,27108772
21,511.55,517.50,504.65,511.85,16866932
18,510.10,520.90,510.10,515.30,15111223
17,520.00,520.00,511.15,512.95,16408356
16,526.50,528.00,514.00,516.70,19773807
