Date,Open,High,Low,Close,Volume
28,3405.00,3440.00,3327.35,3427.45,426929
25,3435.00,3444.00,3350.40,3422.75,722637
24,3439.50,3504.00,3414.00,3446.00,529995
23,3497.75,3530.00,3470.00,3511.15,326853
22,3405.00,3498.00,3405.00,3489.75,246372
21,3431.10,3500.00,3430.00,3475.25,138287
18,3450.00,3495.00,3444.15,3481.65,121161
17,3482.60,3483.00,3430.00,3464.10,173362
16,3480.00,3498.80,3435.00,3462.00,190567
