Date,Open,High,Low,Close,Volume
28,128.95,133.95,128.80,133.50,13262687
25,125.00,131.00,125.00,130.35,10424521
24,127.00,129.00,123.65,124.40,18045779
23,132.00,133.45,129.85,130.20,9263264
22,131.05,132.50,127.90,132.10,13578566
21,132.40,134.15,131.15,131.95,12212740
18,132.75,134.10,131.90,132.35,6760078
17,134.50,134.90,132.45,132.75,5811964
16,134.90,136.70,132.85,133.20,12946623
