Date,Open,High,Low,Close,Volume
28,231.15,231.395,223.395,226.87,3690443
25,231.7,234.45,226.79,233.66,2309531
24,221.81,232.62,220,231.75,2699757
23,229.89,231.45,226.7306,227.45,1934035
22,228.24,230.9,224.53,228.37,2521584
18,228.82,231.3,226.71,228.44,2705423
17,232.01,232.51,227.76,228.67,1721132
16,233.4,233.75,229.75,232.33,1275667
