Date,Open,High,Low,Close,Volume
28,23.59,23.75,23.41,23.69,47423340
25,23.45,24.1065,23.44,23.91,44582310
24,22.96,23.2899,22.65,23.23,70215840
23,23.8,23.93,23.41,23.51,37940470
22,23.77,24.1,23.57,23.75,46954930
18,23.71,23.96,23.55,23.87,47277540
17,23.83,23.95,23.6,23.76,46610650
16,24.17,24.335,23.78,23.94,45817560
