Date,Open,High,Low,Close,Volume
28,104.2,105.7,103.33,104.55,2819621
25,101.14,105.29,99.99,105.19,2033325
24,97.86,102.27,96.89,101.91,2242561
23,99.86,100.89,99.495,99.68,1647545
22,98.99,100.33,97.84,99.13,975200
18,99.91,100.7999,98.72,99.3,1183911
17,101.34,101.45,99.8,100,1964301
16,101.54,103.03,101.14,102.76,1488067
