Date,Open,High,Low,Close,Volume
28,815.01,876.86,814.7075,870.43,33002290
25,809.23,819.5,782.4005,809.87,25355920
24,700.39,802.48,700,800.77,45107430
23,830.43,835.2997,760.56,764.04,31752340
22,834.13,856.7338,801.1001,821.53,27762730
18,886,886.87,837.61,856.98,22833950
17,913.26,918.4999,874.1,876.35,18392810
16,914.05,926.4299,901.21,923.39,17098130
