Date,Open,High,Low,Close,Volume
28,163.06,165.42,162.43,165.12,95056630
25,163.84,165.12,160.8738,164.85,91974220
24,152.58,162.85,152,162.74,141147500
23,165.54,166.15,159.75,160.07,90009250
22,164.98,166.69,162.15,164.32,91162760
18,169.82,170.5413,166.19,167.3,82772670
17,171.03,171.91,168.47,168.88,69589340
16,171.85,173.34,170.05,172.55,61177400
