Date,Open,High,Low,Close,Volume
28,3726.50,3753.00,3701.07,3746.50,13508819
25,3633.00,3751.50,3607.00,3739.00,5148521
24,3735.00,3749.00,3633.50,3634.00,6197576
23,3772.50,3857.00,3772.50,3844.00,3746878
22,3821.00,3870.50,3774.50,3793.00,6711400
21,3868.00,3875.00,3836.50,3850.00,4769724
18,3810.00,3863.00,3808.50,3857.50,12232704
17,3810.00,3829.50,3757.00,3799.50,4512813
16,3817.50,3844.00,3802.00,3818.00,8704430
