Date,Open,High,Low,Close,Volume
28,103.300,104.200,100.700,104.200,56081193
25,107.400,108.200,104.900,105.300,42605788
24,107.500,108.400,103.600,104.900,64889871
23,110.000,113.300,110.000,112.400,27244901
22,109.000,111.900,108.800,111.400,43059975
21,115.800,117.100,114.000,114.900,36333556
18,122.600,124.000,118.700,119.500,36059936
17,122.000,123.300,120.900,123.000,18965828
16,122.400,123.000,121.100,122.500,20308833
