Date,Open,High,Low,Close,Volume
28,6.240,6.240,6.010,6.060,54996206
25,6.390,6.470,6.170,6.240,53806697
24,6.700,6.720,6.380,6.390,61508000
23,6.810,6.810,6.650,6.710,23139174
22,6.630,6.710,6.530,6.680,30012002
21,6.730,6.810,6.620,6.720,39517309
18,6.560,6.800,6.540,6.720,36551125
17,6.590,6.680,6.530,6.570,19333320
16,6.490,6.550,6.370,6.520,14444303
