Date,Open,High,Low,Close,Volume
25,2600.00,2998.00,2544.00,2500.00,8516
24,2641.50,2641.50,2300.00,2939.50,18391
22,2765.00,2950.00,2600.00,2935.00,13073
21,3100.00,3115.50,2762.50,2816.50,16909
18,3124.50,3299.50,2968.50,3012.00,16907
17,3107.00,3160.00,3075.50,3097.00,8913
16,3045.00,3106.00,3015.00,3078.00,7506
